BrineInletPressure,BrineInletTemp,BrineOutletFlow,AmbientTemp,R134aPumpSpeed,TurboInletTemp,TurboExhaustPressure,TurboExhaustTemp,CondenserTemp,Gross,Cost,BrineOutletTemp
128.8,302.1,2756.0,37.8,1015.0,239.2,86.0,100.8,57.8,10.311,1.8070000000000004,104.8
129.1,302.1,2752.0,36.9,1015.0,239.0,86.4,100.6,57.8,10.293,1.782,105.1
129.3,302.1,2751.0,38.1,1015.0,238.9,86.1,101.0,57.9,10.288,1.8130000000000006,104.8
129.6,302.1,2753.0,41.6,1015.0,239.0,86.5,100.2,58.3,10.265,1.9450000000000003,104.9
129.4,302.1,2753.0,42.7,1015.0,238.9,86.1,100.2,58.3,10.298,1.952,105.2
129.3,302.0,2753.0,42.0,1015.0,239.3,86.3,100.2,58.1,10.314,1.9329999999999998,105.2
129.1,302.0,2755.0,43.2,1015.0,239.2,86.2,100.0,58.3,10.289,1.9849999999999994,105.3
128.9,301.9,2755.0,43.9,1015.0,239.1,86.4,101.0,58.1,10.301,2.165000000000001,105.3
128.7,301.9,2754.0,43.7,1015.0,238.8,86.3,103.5,58.3,10.304,2.189,105.2
128.6,301.8,2754.0,42.4,1015.0,238.8,86.3,104.0,58.3,10.281,2.056000000000001,104.9
128.4,301.8,2755.0,41.6,1015.0,238.5,86.1,103.7,57.9,10.282,2.167,104.7
128.2,301.7,2755.0,41.3,1015.0,238.3,86.2,103.0,57.8,10.282,2.202,105.1
128.7,301.4,2756.0,43.1,1015.0,238.5,86.3,101.3,58.0,10.252,2.205,105.3
130.6,301.1,2581.0,44.0,956.0,237.9,85.4,105.2,57.6,9.6,2.111999999999999,104.8
127.5,301.7,2766.0,47.2,1005.0,242.1,86.1,104.0,58.0,10.299,2.2439999999999998,106.2
127.0,301.7,2756.0,47.7,1005.0,241.6,86.5,104.5,58.2,10.266,2.1099999999999994,106.2
127.1,301.7,2757.0,47.1,1005.0,241.9,86.2,105.9,58.0,10.279,2.1910000000000007,106.1
127.1,301.7,2756.0,42.8,1005.0,241.2,86.2,109.2,57.6,10.296,1.850999999999999,105.8
127.1,301.8,2756.0,42.3,1005.0,240.7,85.9,108.2,57.8,10.309,1.8739999999999988,105.5
127.2,301.8,2755.0,38.3,1005.0,240.2,86.2,109.1,57.8,10.305,1.702,105.3
127.2,301.8,2754.0,35.5,1005.0,240.3,86.6,109.4,57.7,10.268,1.6710000000000012,105.5
127.2,301.8,2755.0,33.8,1005.0,240.5,86.3,108.3,57.7,10.268,1.7469999999999999,105.2
127.2,301.8,2754.0,31.5,1005.0,240.5,86.2,107.7,57.7,10.272,1.6560000000000006,105.4
127.2,301.8,2754.0,30.1,1005.0,240.5,86.4,107.7,57.5,10.267,1.6470000000000002,105.2
127.1,301.9,2754.0,27.4,1008.0,239.8,86.4,107.2,57.3,10.282,1.6440000000000001,104.7
127.1,301.9,2754.0,26.2,1011.0,239.3,86.5,105.1,57.7,10.285,1.6099999999999994,104.6
127.0,301.9,2753.0,25.4,1014.0,238.8,86.3,103.4,57.1,10.308,1.596,104.1
127.1,301.9,2753.0,25.0,1020.0,237.4,86.5,98.4,57.2,10.311,1.6039999999999992,103.0
127.1,301.9,2753.0,24.6,1021.0,237.4,86.8,98.6,57.2,10.303,1.6130000000000013,102.6
127.1,301.9,2752.0,23.4,1021.0,237.3,86.6,99.8,57.6,10.312,1.6839999999999993,102.5
127.3,301.9,2751.0,23.3,1021.0,237.1,86.5,99.9,57.8,10.309,1.673,102.8
127.8,301.9,2751.0,23.2,1021.0,237.3,86.6,100.3,57.9,10.309,1.706999999999999,103.1
128.3,301.8,2752.0,22.6,1019.0,237.5,86.5,102.0,58.2,10.291,1.702,103.2
128.8,301.8,2751.0,21.3,1012.0,238.4,86.3,106.0,58.0,10.251,1.6389999999999993,104.1
129.3,301.8,2750.0,20.7,1007.0,239.1,86.4,108.0,57.7,10.223,1.6080000000000005,104.7
129.9,301.7,2748.0,21.0,1007.0,239.2,86.4,107.4,58.0,10.217,1.636000000000001,105.0
134.7,301.7,2640.0,22.1,933.0,256.9,85.0,147.4,55.2,9.088,1.3789999999999996,113.1
132.4,301.7,2744.0,22.9,1015.0,242.3,86.4,107.5,58.0,10.227,1.6050000000000004,105.9
132.4,301.7,2761.0,22.5,1015.0,242.5,86.5,108.6,58.0,10.263,1.6470000000000002,106.3
132.7,301.8,2744.0,21.8,1015.0,241.9,86.6,108.6,58.1,10.221,1.6370000000000005,105.6
130.7,301.8,2745.0,21.9,1015.0,242.0,86.4,109.6,58.3,10.241,1.6349999999999998,105.6
129.9,301.8,2744.0,17.0,1017.0,241.4,86.2,106.6,57.2,10.277,1.6049999999999986,105.0
129.7,301.9,2747.0,11.7,1023.0,240.4,86.8,103.2,56.4,10.295,1.5730000000000004,103.0
129.5,301.8,2745.0,8.4,1025.0,239.7,86.6,101.6,56.7,10.308,1.596,102.8
129.3,301.5,2745.0,5.6,1025.0,239.6,87.0,101.8,56.8,10.286,1.584999999999999,102.9
138.2,300.7,2756.0,0.1,1007.0,239.1,86.7,104.7,56.2,10.191,1.4969999999999999,103.3
134.7,301.5,2757.0,1.5,1011.0,239.7,86.8,107.0,55.7,10.312,1.5039999999999996,102.6
131.5,301.6,2758.0,4.6,1015.0,238.7,86.9,102.4,56.1,10.327,1.5359999999999996,102.2
129.7,301.7,2756.0,5.7,1016.0,238.5,86.9,100.9,56.1,10.328,1.5469999999999988,102.4
129.5,301.8,2758.0,8.1,1026.0,237.1,86.9,97.1,56.5,10.375,1.5700000000000003,101.3
129.3,301.8,2755.0,17.4,1030.0,236.2,87.1,93.7,57.1,10.368,1.5999999999999996,100.8
129.0,301.9,2752.0,13.6,1031.0,235.9,87.2,92.8,57.0,10.35,1.6239999999999988,100.0
128.8,302.0,2750.0,13.5,1030.0,235.7,86.8,91.7,56.6,10.356,1.6400000000000006,100.4
128.6,302.0,2749.0,15.9,1025.0,236.5,86.9,93.4,57.1,10.323,1.593,101.1
128.4,302.0,2749.0,18.1,1019.0,237.4,86.8,96.3,57.0,10.298,1.5939999999999994,101.8
128.2,302.0,2747.0,16.7,1015.0,238.4,86.9,99.3,56.6,10.292,1.5589999999999993,102.1
128.1,302.0,2745.0,13.8,1019.0,237.5,86.7,97.0,56.3,10.285,1.5860000000000003,101.2
128.0,301.9,2744.0,12.8,1021.0,237.3,87.1,96.2,56.8,10.286,1.5700000000000003,101.2
128.0,301.9,2743.0,12.9,1022.0,236.9,86.9,95.3,56.7,10.283,1.6129999999999995,101.1
128.0,301.9,2744.0,12.7,1026.0,236.0,86.8,93.7,56.4,10.307,1.6400000000000006,100.7
127.9,301.9,2742.0,12.7,1026.0,236.2,86.8,92.8,56.5,10.298,1.6340000000000003,100.5
127.9,301.9,2741.0,11.6,1026.0,236.0,86.9,93.2,56.6,10.289,1.6259999999999994,100.1
127.9,301.9,2740.0,10.3,1026.0,236.1,86.8,93.7,56.6,10.296,1.612,100.2
127.8,301.9,2739.0,9.6,1026.0,236.1,86.8,94.3,57.3,10.29,1.6209999999999987,100.5
127.8,301.9,2739.0,12.1,1026.0,236.3,86.8,94.1,56.6,10.293,1.613999999999999,100.8
127.8,302.0,2739.0,13.4,1025.0,236.2,86.8,94.0,56.7,10.291,1.6210000000000004,100.4
127.8,302.0,2739.0,13.8,1025.0,236.1,86.9,93.4,56.6,10.28,1.6029999999999998,100.3
127.7,302.0,2739.0,14.4,1025.0,236.0,86.9,93.7,57.3,10.286,1.6259999999999994,100.8
127.7,302.0,2737.0,15.3,1025.0,236.2,87.0,93.3,56.9,10.293,1.612,100.8
127.7,302.1,2740.0,14.6,1025.0,235.9,86.6,93.3,57.0,10.309,1.629999999999999,100.8
127.7,302.1,2739.0,15.2,1025.0,236.1,86.8,92.3,57.0,10.279,1.6199999999999992,100.9
127.7,302.1,2737.0,15.6,1025.0,235.7,86.6,91.8,57.0,10.282,1.612,100.4
127.8,302.1,2736.0,16.0,1025.0,235.6,86.9,91.4,57.3,10.276,1.6289999999999996,100.7
128.0,302.1,2736.0,16.8,1024.0,235.8,86.8,91.5,57.2,10.273,1.642999999999999,100.8
128.1,302.0,2735.0,19.9,1024.0,235.9,86.8,91.4,57.5,10.279,1.616999999999999,100.7
128.2,302.0,2735.0,22.1,1024.0,236.3,86.9,91.5,57.3,10.272,1.6280000000000001,100.7
128.4,302.0,2735.0,23.3,1024.0,235.8,86.6,91.4,57.0,10.277,1.6649999999999991,100.5
128.5,302.0,2733.0,26.0,1019.0,236.6,86.7,94.1,56.7,10.242,1.6740000000000013,101.5
128.7,302.0,2737.0,31.5,1015.0,237.5,86.5,96.8,57.0,10.217,1.716000000000001,102.2
128.8,301.9,2735.0,30.9,1015.0,237.5,86.4,96.6,56.9,10.218,1.6910000000000007,102.0
128.6,301.8,2735.0,29.6,1015.0,237.2,86.4,96.6,56.9,10.208,1.625,102.0
128.5,301.8,2735.0,27.9,1015.0,237.3,86.7,96.5,57.7,10.162,1.6320000000000014,102.2
128.3,301.7,2733.0,26.4,1015.0,237.2,86.5,96.7,57.0,10.168,1.6349999999999998,102.3
128.2,301.7,2733.0,23.9,1015.0,237.1,86.6,97.0,56.7,10.165,1.6059999999999999,101.8
128.0,301.6,2734.0,27.2,1015.0,237.1,86.7,96.7,56.9,10.173,1.6340000000000003,102.1
127.9,301.7,2735.0,27.5,1015.0,237.2,86.5,97.2,57.0,10.175,1.6290000000000013,102.5
127.7,301.8,2734.0,23.4,1015.0,237.0,86.6,96.6,56.6,10.184,1.612,101.9
127.6,301.9,2735.0,24.3,1015.0,237.5,86.6,96.8,57.1,10.202,1.5899999999999999,102.1
127.5,302.0,2735.0,25.1,1015.0,237.7,86.7,96.1,57.0,10.22,1.5920000000000005,102.1
127.8,301.8,2735.0,27.0,1015.0,237.6,86.7,96.8,57.0,10.222,1.6039999999999992,102.3
128.0,301.8,2733.0,30.5,1015.0,237.5,86.7,97.0,57.2,10.223,1.6470000000000002,102.5
128.1,301.9,2735.0,29.8,1015.0,237.5,86.5,96.5,57.3,10.218,1.6419999999999995,102.9
128.2,301.9,2738.0,34.5,1015.0,237.7,86.4,96.2,57.6,10.224,1.6899999999999995,103.2
128.3,301.9,2738.0,35.0,1015.0,237.9,86.7,97.2,57.2,10.246,1.6630000000000003,103.2
128.4,301.9,2738.0,35.3,1015.0,237.5,86.5,97.6,57.4,10.231,1.693999999999999,102.4
128.4,302.0,2739.0,34.8,1015.0,237.7,86.5,97.7,57.3,10.235,1.7279999999999998,102.6
128.4,302.0,2741.0,35.5,1008.0,239.0,86.4,100.7,57.2,10.208,1.7119999999999997,103.6
128.4,302.0,2742.0,36.7,1005.0,239.7,86.3,102.9,56.8,10.193,1.6980000000000004,104.0
128.3,302.0,2740.0,37.4,1006.0,239.8,86.1,102.4,56.9,10.215,1.6809999999999992,104.0
128.3,302.0,2740.0,35.7,1010.0,239.0,86.4,100.7,57.3,10.235,1.6869999999999994,103.8
128.3,302.0,2740.0,36.0,1009.0,239.3,86.4,102.4,57.5,10.249,1.6880000000000006,103.5
128.2,301.9,2739.0,36.0,1009.0,239.0,86.4,102.6,57.7,10.247,1.645999999999999,104.0
128.2,301.8,2740.0,37.8,1008.0,239.3,86.5,101.8,58.0,10.235,1.7159999999999993,104.4
128.5,301.6,2740.0,41.3,1004.0,240.3,86.6,104.2,57.9,10.209,1.779,105.2
128.9,301.5,2741.0,44.0,996.0,241.8,86.4,108.7,57.4,10.146,1.8020000000000014,105.6
129.4,301.3,2740.0,44.6,992.0,242.1,87.1,111.0,58.2,10.027,2.150999999999999,106.7
129.9,301.2,2741.0,44.7,989.0,242.4,87.8,114.2,58.7,9.904,2.263,107.8
130.3,301.1,2741.0,46.2,987.0,242.5,89.4,116.5,60.0,9.735,2.254999999999999,108.6
130.8,300.8,2741.0,46.2,983.0,243.4,89.0,119.0,59.5,9.716,2.2559999999999993,108.8
132.1,300.7,2738.0,45.4,991.0,245.4,86.0,114.6,57.1,10.059,2.036999999999999,107.7
130.7,301.0,2739.0,45.6,995.0,245.0,86.4,112.4,57.9,10.074,2.2249999999999996,107.4
129.5,301.3,2740.0,45.6,997.0,244.4,86.4,112.3,58.1,10.094,2.2269999999999994,106.9
129.3,301.0,2740.0,45.2,999.0,243.7,85.9,109.9,57.4,10.156,2.037000000000001,106.5
129.3,301.1,2740.0,42.5,999.0,243.6,86.1,111.5,57.8,10.179,1.8320000000000007,106.8
129.3,301.2,2739.0,44.9,999.0,243.6,89.4,113.6,59.7,9.857,2.124999999999999,107.8
129.4,301.4,2741.0,46.5,1003.0,248.1,89.6,121.7,59.9,9.652,2.246999999999999,110.8
129.4,301.4,2741.0,45.2,1015.0,254.1,86.1,123.5,57.0,9.945,2.114,112.4
129.5,301.4,2741.0,45.3,1015.0,254.5,86.2,123.2,57.6,9.951,2.019,112.8
129.5,301.4,2740.0,42.5,1015.0,254.8,86.3,122.6,57.9,9.967,1.8470000000000013,113.3
129.5,301.4,2740.0,41.0,1015.0,255.3,86.5,122.7,58.4,9.974,1.9329999999999998,113.3
129.4,301.4,2740.0,43.6,1015.0,255.3,86.6,124.0,58.4,9.914,2.1579999999999995,113.5
129.2,301.4,2740.0,46.7,1008.0,247.2,88.1,116.3,59.2,9.928,2.293000000000001,109.9
129.1,301.4,2739.0,46.5,994.0,243.4,87.5,114.3,58.3,9.978,2.245,107.3
128.9,301.4,2741.0,50.0,994.0,243.3,92.1,117.9,61.9,9.486,2.2880000000000003,109.5
128.7,301.4,2740.0,50.8,995.0,243.5,87.3,111.7,59.2,9.986,2.1930000000000005,108.1
128.6,301.4,2740.0,50.1,995.0,244.0,87.2,112.5,58.5,10.03,2.225999999999999,107.7
128.4,301.4,2738.0,49.3,995.0,243.6,88.6,115.7,59.7,9.877,2.325000000000001,108.4
128.3,301.5,2739.0,46.7,996.0,243.2,86.4,113.1,57.7,10.098,2.2680000000000007,107.2
128.1,301.5,2739.0,44.3,996.0,243.2,86.2,112.8,57.2,10.114,2.295000000000001,106.4
128.0,301.5,2739.0,42.4,998.0,241.8,86.1,110.2,57.1,10.143,2.144000000000001,105.8
127.9,301.5,2739.0,41.5,1004.0,240.3,86.1,106.0,57.4,10.17,1.9610000000000003,105.2
127.8,301.5,2740.0,40.8,1005.0,240.4,86.1,104.7,57.0,10.195,1.9909999999999997,105.1
127.6,301.6,2739.0,40.6,1005.0,240.6,86.4,103.7,57.6,10.198,1.8689999999999998,104.8
127.5,301.7,2740.0,39.5,1006.0,240.7,86.3,103.6,57.2,10.21,1.8630000000000013,104.5
127.4,301.8,2740.0,38.1,1009.0,239.8,86.4,101.8,57.5,10.23,1.7889999999999997,104.3
127.3,301.9,2739.0,38.6,1012.0,239.7,86.8,99.5,57.6,10.249,1.8230000000000004,104.1
127.3,301.8,2740.0,40.2,1011.0,239.7,86.4,99.1,57.8,10.252,1.9320000000000004,103.9
127.2,301.8,2739.0,41.6,1010.0,239.9,86.6,99.4,57.8,10.233,1.9800000000000004,104.3
127.2,301.8,2741.0,42.8,1005.0,242.0,86.1,104.7,57.4,10.203,2.048,105.3
127.2,301.9,2740.0,41.9,1005.0,241.7,86.4,105.5,57.5,10.191,2.0810000000000013,105.7
127.1,301.8,2740.0,42.9,1005.0,241.3,86.4,106.4,57.3,10.167,2.1959999999999997,105.9
127.1,301.8,2740.0,43.2,1005.0,241.1,86.0,107.0,57.3,10.198,2.151,105.8
127.1,301.8,2740.0,43.1,1005.0,241.3,86.1,105.6,57.6,10.191,2.157,105.9
127.4,301.8,2740.0,42.5,1005.0,241.6,86.2,105.6,57.8,10.184,1.8979999999999997,106.1
128.0,301.8,2741.0,47.4,1005.0,241.3,89.8,107.2,60.6,9.851,2.341000000000001,107.2
128.7,301.7,2741.0,50.2,1005.0,241.8,93.0,110.7,62.7,9.53,2.350999999999999,108.7
129.3,301.7,2741.0,51.3,995.0,243.9,93.2,116.8,63.4,9.346,2.33,110.2
129.5,301.1,2745.0,50.3,1028.0,242.7,94.6,106.6,62.1,9.474,2.468,104.4
127.1,301.2,2741.0,48.5,1048.0,241.5,91.5,96.8,61.7,9.825,2.547999999999999,106.2
127.0,301.3,2740.0,48.2,1049.0,241.4,87.9,93.7,59.9,10.161,2.5379999999999994,105.2
127.0,301.4,2741.0,47.4,1049.0,241.5,89.5,95.9,61.0,10.021,2.530000000000001,105.8
127.0,301.4,2739.0,47.2,1049.0,241.2,89.6,95.9,61.2,9.988,2.531999999999999,106.2
127.0,301.5,2738.0,46.8,1050.0,241.1,92.0,96.7,62.6,9.734,2.5229999999999997,106.3
127.0,301.6,2735.0,45.0,1050.0,240.6,89.2,93.2,60.5,9.997,2.465,105.3
127.1,301.6,2734.0,44.8,1051.0,241.0,86.5,91.5,58.8,10.268,2.412000000000001,103.8
127.1,301.6,2734.0,44.6,1051.0,241.2,86.2,92.1,58.4,10.31,2.4720000000000004,103.9
127.1,301.6,2732.0,41.0,1051.0,241.1,86.1,92.2,57.9,10.3,2.183,103.3
127.1,301.6,2730.0,37.0,1047.0,239.8,86.3,92.4,57.9,10.273,1.907,102.6
127.1,301.6,2732.0,35.9,1048.0,240.1,86.4,92.3,58.2,10.269,1.9100000000000001,102.6
128.4,301.2,2732.0,36.5,1049.0,240.3,86.4,92.9,57.7,10.299,1.9299999999999997,103.1
128.8,301.1,2731.0,37.5,1049.0,240.8,86.4,91.7,57.6,10.32,1.931000000000001,103.3
129.7,301.0,2634.0,38.5,1012.0,240.8,85.7,91.2,57.9,9.921,1.9459999999999997,102.7
127.4,301.2,2753.0,41.4,1047.0,243.8,86.2,97.6,57.4,10.346,2.2769999999999992,105.2
127.3,301.3,2749.0,42.5,1046.0,243.6,86.2,96.6,57.7,10.341,2.1529999999999987,105.1
127.3,301.4,2749.0,46.1,1044.0,243.6,86.8,98.6,58.4,10.294,2.3900000000000006,105.2
127.2,301.5,2751.0,48.2,1048.0,243.3,87.0,96.8,58.8,10.261,2.533999999999999,105.4
127.1,301.5,2749.0,46.1,1047.0,243.5,87.0,96.9,59.1,10.268,2.2910000000000004,105.2
127.1,301.6,2750.0,48.8,1047.0,243.5,86.2,96.0,58.5,10.342,2.4720000000000004,105.2
127.0,301.7,2750.0,48.5,1046.0,243.3,86.3,96.6,58.4,10.333,2.473,105.0
127.0,301.7,2750.0,47.2,1048.0,243.1,85.9,95.6,58.2,10.358,2.357000000000001,105.1
127.0,301.8,2747.0,43.6,1048.0,243.2,86.1,95.7,57.9,10.356,2.1310000000000002,104.9
127.0,301.8,2735.0,39.6,1048.0,242.4,86.2,95.0,57.8,10.317,1.9659999999999993,104.0
127.0,301.9,2734.0,38.4,1048.0,242.2,86.3,95.6,57.9,10.316,1.9480000000000004,104.0
127.0,301.9,2736.0,35.7,1048.0,242.6,86.4,95.0,58.2,10.305,1.9049999999999994,104.3
127.0,302.0,2735.0,34.1,1048.0,242.9,86.2,94.2,57.9,10.326,1.8600000000000012,104.0
127.0,302.0,2735.0,34.4,1048.0,242.9,86.5,93.3,57.9,10.309,1.831999999999999,103.9
127.0,302.1,2735.0,34.6,1048.0,242.9,86.4,93.2,58.0,10.321,1.8179999999999996,104.2
127.0,302.0,2735.0,33.1,1048.0,243.0,86.4,93.0,57.7,10.325,1.8219999999999992,104.0
127.0,302.0,2736.0,31.4,1050.0,242.9,86.3,93.9,57.4,10.33,1.779,104.2
127.0,302.0,2734.0,31.1,1050.0,242.9,86.6,92.8,57.7,10.317,1.763,104.0
126.9,301.9,2731.0,32.1,1053.0,241.7,86.4,89.0,57.7,10.323,1.814,103.3
126.9,301.9,2730.0,31.3,1053.0,241.5,86.5,90.9,57.5,10.326,1.8100000000000005,102.7
126.9,301.9,2729.0,30.4,1053.0,241.5,86.3,92.4,57.7,10.343,1.8580000000000005,102.7
126.9,301.9,2731.0,30.1,1048.0,241.8,86.3,95.5,57.1,10.299,1.7669999999999995,103.0
126.9,301.8,2730.0,30.3,1048.0,242.3,86.2,95.1,57.5,10.298,1.8100000000000005,103.5
126.9,301.8,2730.0,30.5,1048.0,242.2,86.3,95.3,57.9,10.283,1.8129999999999988,103.4
126.9,301.8,2731.0,30.8,1047.0,242.1,86.2,95.4,57.6,10.304,1.8030000000000008,103.5
