BrineInletPressure,BrineInletTemp,BrineOutletFlow,AmbientTemp,R134aPumpSpeed,TurboInletTemp,TurboExhaustPressure,TurboExhaustTemp,CondenserTemp,Gross,Cost,BrineOutletTemp
128.0,296.8,2724.0,40.8,1037.0,239.2,85.4,84.7,48.1,10.458,2.1820000000000004,98.1
128.0,296.8,2726.0,40.3,1037.0,239.4,85.5,85.4,48.0,10.446,2.1229999999999993,98.3
128.0,296.8,2724.0,41.3,1037.0,238.9,85.6,85.1,48.1,10.458,2.186,98.4
128.1,296.7,2725.0,42.9,1037.0,239.3,86.3,86.0,49.1,10.44,2.2349999999999994,99.2
128.1,296.7,2726.0,46.9,1037.0,239.6,86.3,87.5,50.7,10.386,2.4989999999999997,100.7
128.0,296.7,2727.0,50.3,1037.0,239.4,90.5,91.0,53.6,9.963,2.5329999999999995,102.5
127.9,296.6,2728.0,54.1,1037.0,239.4,95.0,94.6,57.0,9.479,2.525999999999999,104.5
127.7,296.6,2729.0,58.3,1037.0,239.2,98.8,97.7,59.2,9.105,2.527,105.9
127.6,296.6,2729.0,58.2,1037.0,239.3,101.7,99.5,61.1,8.858,2.503,106.7
127.4,296.5,2728.0,54.9,1037.0,239.4,98.7,96.9,59.7,9.153,2.508000000000001,106.1
127.3,296.5,2729.0,55.9,1037.0,239.8,99.8,97.7,60.2,9.042,2.519,106.0
127.1,296.5,2728.0,53.2,1037.0,239.8,97.0,96.3,59.1,9.245,2.528999999999999,106.6
127.0,296.5,2728.0,51.6,1037.0,239.5,94.4,94.1,57.1,9.532,2.535,105.3
126.8,296.6,2727.0,48.9,1037.0,239.4,91.3,91.9,55.3,9.862,2.5490000000000004,104.0
126.7,296.6,2727.0,47.3,1037.0,239.6,89.1,90.0,53.2,10.077,2.5620000000000003,102.6
126.6,296.6,2727.0,47.8,1037.0,239.7,87.6,88.2,51.4,10.284,2.567000000000001,101.1
126.6,296.6,2726.0,46.7,1037.0,239.2,86.5,86.7,50.2,10.327,2.5410000000000004,100.0
126.5,296.6,2728.0,45.2,1037.0,239.3,87.6,87.4,50.7,10.271,2.5420000000000007,100.4
126.4,296.6,2730.0,45.3,1037.0,239.4,87.1,87.1,50.3,10.291,2.5550000000000006,100.2
126.4,296.5,2728.0,42.2,1037.0,239.5,85.4,85.7,49.2,10.444,2.3500000000000014,99.4
126.4,296.5,2729.0,39.6,1037.0,239.7,86.2,86.1,49.3,10.432,2.197000000000001,99.4
126.4,296.5,2731.0,44.2,1037.0,239.8,87.1,87.3,50.4,10.281,2.4670000000000005,100.2
126.6,296.5,2729.0,42.3,1037.0,239.4,85.8,86.0,49.2,10.415,2.282,99.5
126.7,296.5,2726.0,42.6,1037.0,239.2,85.8,85.7,49.1,10.42,2.346,99.6
126.9,296.4,2732.0,41.9,1037.0,239.4,85.5,85.7,49.2,10.439,2.3889999999999993,99.5
127.0,296.4,2729.0,43.2,1037.0,239.4,85.8,85.7,49.0,10.402,2.382999999999999,98.9
127.2,296.4,2728.0,44.2,1037.0,239.2,86.6,86.3,49.3,10.339,2.5070000000000006,99.6
127.3,296.4,2730.0,50.6,1037.0,238.9,90.5,90.3,52.8,9.924,2.5269999999999992,101.7
127.5,296.3,2729.0,54.6,1037.0,238.7,95.5,94.5,56.3,9.406,2.535,104.2
127.5,296.3,2728.0,57.2,1037.0,238.8,102.9,99.4,61.7,8.687,2.4979999999999993,106.8
127.5,296.3,2727.0,58.1,1037.0,238.6,107.3,101.9,64.8,8.275,2.49,108.9
127.5,296.2,2732.0,63.0,1037.0,239.3,110.1,104.5,66.6,8.025,2.4850000000000003,110.1
127.5,296.2,2732.0,62.6,1037.0,239.6,112.0,105.9,67.7,7.878,2.489,111.0
127.4,296.2,2733.0,60.4,1037.0,239.3,111.5,105.5,67.0,7.901,2.4849999999999994,110.6
127.3,296.2,2735.0,59.2,1037.0,239.4,108.7,103.4,65.7,8.173,2.4880000000000004,109.7
127.2,296.3,2734.0,60.1,1037.0,239.3,109.0,103.4,65.9,8.157,2.482,109.8
127.1,296.3,2731.0,55.9,1037.0,239.4,102.8,99.4,61.9,8.713,2.507999999999999,107.9
127.0,296.3,2731.0,52.1,1037.0,239.0,98.5,96.1,59.1,9.082,2.5170000000000003,105.8
126.9,296.4,2729.0,50.7,1037.0,238.7,95.9,93.6,57.1,9.36,2.5389999999999997,104.0
126.8,296.4,2730.0,49.5,1037.0,238.8,92.6,91.1,54.4,9.708,2.5440000000000005,102.8
126.7,296.4,2730.0,48.8,1037.0,239.0,90.6,90.0,53.3,9.947,2.547999999999999,102.1
126.6,296.4,2730.0,50.2,1037.0,239.3,91.9,91.0,54.3,9.814,2.5540000000000003,102.7
126.6,296.5,2732.0,48.6,1037.0,239.8,90.0,90.3,53.8,9.986,2.567000000000001,102.6
126.6,296.5,2729.0,47.8,1037.0,239.8,90.2,90.4,53.1,9.989,2.548000000000001,102.1
126.6,296.5,2730.0,48.9,1037.0,239.7,91.3,91.0,53.9,9.855,2.572,102.1
126.5,296.5,2730.0,48.4,1037.0,239.8,89.6,89.2,53.0,10.022,2.5760000000000005,102.1
126.5,296.5,2730.0,49.7,1037.0,239.8,91.9,91.4,54.7,9.814,2.5360000000000005,102.9
126.5,296.5,2729.0,48.8,1037.0,239.9,89.5,90.0,53.1,10.038,2.588,102.2
126.5,296.5,2730.0,46.6,1037.0,239.8,87.6,88.8,52.4,10.238,2.5649999999999995,101.7
126.4,296.5,2729.0,48.0,1037.0,239.9,89.4,89.6,52.9,10.076,2.5570000000000004,102.0
126.4,296.5,2726.0,47.5,1037.0,239.6,91.7,90.5,53.7,9.875,2.5839999999999996,101.8
126.4,296.5,2727.0,46.2,1037.0,238.9,89.5,88.5,51.8,10.014,2.557999999999999,101.2
126.3,296.4,2727.0,45.6,1037.0,238.5,86.4,85.8,50.7,10.277,2.4829999999999997,100.6
126.3,296.4,2725.0,44.4,1037.0,238.7,85.7,85.4,50.4,10.366,2.3789999999999996,100.1
126.3,296.4,2729.0,48.6,1037.0,239.1,90.1,89.5,52.6,9.973,2.5520000000000005,101.1
126.2,296.4,2729.0,49.3,1037.0,239.3,90.6,90.3,53.0,9.963,2.544999999999999,102.1
126.2,296.3,2729.0,49.6,1037.0,239.7,90.3,89.9,52.8,9.92,2.5389999999999997,101.7
126.3,296.3,2735.0,49.3,1037.0,239.9,89.3,89.7,52.4,10.036,2.547999999999999,101.4
126.4,296.4,2730.0,48.8,1037.0,239.7,87.8,88.8,51.7,10.165,2.5379999999999994,101.0
126.5,296.4,2729.0,46.5,1037.0,239.1,86.6,87.1,51.0,10.334,2.5809999999999995,100.6
126.6,296.4,2725.0,45.4,1037.0,239.2,85.3,86.3,50.2,10.422,2.5180000000000007,100.2
126.7,296.5,2726.0,42.5,1037.0,239.4,85.3,85.6,49.4,10.435,2.229000000000001,99.8
126.8,296.5,2724.0,41.5,1037.0,239.1,85.7,85.4,49.3,10.428,2.1160000000000014,99.4
126.9,296.5,2725.0,41.5,1037.0,238.8,85.6,85.0,49.3,10.424,2.1579999999999995,99.0
127.0,296.5,2726.0,42.6,1037.0,238.7,85.8,85.5,49.6,10.404,2.2110000000000003,99.3
127.0,296.5,2725.0,44.8,1037.0,239.1,86.0,86.2,49.6,10.375,2.4210000000000003,99.8
127.0,296.4,2725.0,45.5,1037.0,239.3,86.9,86.8,50.7,10.274,2.549999999999999,99.8
127.1,296.4,2726.0,45.1,1037.0,239.3,85.9,86.3,49.6,10.35,2.582,100.0
127.2,296.3,2725.0,45.5,1037.0,239.3,86.1,86.1,49.9,10.353,2.5219999999999994,100.0
127.2,296.3,2726.0,45.0,1037.0,239.3,88.0,86.9,51.1,10.205,2.5540000000000003,99.8
127.3,296.2,2725.0,44.7,1037.0,238.9,91.6,89.0,53.0,9.85,2.5469999999999997,100.8
127.3,296.2,2725.0,44.3,1037.0,238.6,89.6,87.8,51.8,9.997,2.561,100.9
127.4,296.1,2725.0,43.8,1037.0,238.6,88.2,86.8,50.7,10.149,2.5619999999999994,99.6
127.4,296.1,2725.0,42.5,1037.0,238.8,85.4,84.9,48.9,10.381,2.426,99.4
127.4,296.1,2725.0,42.3,1037.0,239.2,86.0,85.3,49.2,10.379,2.296999999999999,99.4
127.5,296.1,2727.0,48.1,1037.0,239.5,89.4,89.3,51.8,10.047,2.5140000000000002,101.1
127.5,296.1,2725.0,50.0,1037.0,239.1,91.3,91.0,53.8,9.797,2.575,102.6
127.5,296.1,2725.0,49.1,1037.0,239.0,92.9,91.1,54.1,9.616,2.548,102.2
127.6,296.1,2726.0,52.3,1037.0,238.7,94.6,91.8,55.7,9.442,2.534,103.1
127.6,296.0,2725.0,48.6,1034.0,239.1,88.3,89.4,52.3,10.049,2.558,102.1
127.5,296.0,2724.0,44.8,1031.0,239.3,85.5,87.8,49.7,10.316,2.3600000000000003,100.6
127.3,296.1,2723.0,44.2,1031.0,239.2,85.3,87.9,49.3,10.321,2.3259999999999996,100.1
127.1,296.1,2724.0,41.9,1031.0,239.4,85.3,86.6,48.6,10.322,2.1599999999999984,99.7
127.0,296.2,2725.0,39.9,1031.0,239.4,85.7,86.7,48.3,10.334,2.052999999999999,99.3
126.8,296.2,2723.0,39.4,1030.0,239.1,85.6,86.3,48.2,10.349,1.9960000000000004,98.9
126.7,296.3,2721.0,38.1,1031.0,239.3,85.6,86.1,47.6,10.338,1.9209999999999994,98.9
126.5,296.3,2719.0,37.3,1033.0,239.5,85.7,86.2,47.4,10.349,1.8889999999999993,99.0
126.4,296.4,2719.0,36.1,1033.0,239.0,85.8,86.2,47.0,10.339,1.8610000000000007,98.7
126.5,296.4,2714.0,34.9,1033.0,239.0,85.6,85.6,46.6,10.339,1.8670000000000009,98.2
126.6,296.4,2724.0,33.5,1031.0,239.2,85.8,86.1,46.8,10.362,1.814,97.8
126.8,296.4,2719.0,32.7,1032.0,239.3,85.6,86.5,46.9,10.362,1.7460000000000004,97.7
126.7,296.4,2714.0,32.6,1031.0,238.9,85.7,85.7,47.4,10.331,1.7919999999999998,97.1
126.8,296.3,2714.0,33.0,1031.0,238.7,85.8,85.9,46.8,10.34,1.7720000000000002,97.4
126.9,296.3,2711.0,32.7,1031.0,238.7,85.7,85.6,46.9,10.327,1.7859999999999996,97.3
127.0,296.3,2712.0,32.4,1031.0,239.0,85.7,85.8,46.7,10.336,1.8049999999999997,97.1
127.2,296.3,2713.0,34.6,1032.0,238.6,85.8,85.9,46.6,10.341,1.904,97.1
127.4,296.3,2713.0,34.8,1032.0,238.2,85.9,85.1,46.5,10.335,1.9090000000000007,97.0
127.7,296.2,2714.0,35.0,1032.0,237.9,85.9,85.1,46.4,10.309,1.8839999999999986,97.0
128.0,296.2,2714.0,34.7,1032.0,237.9,85.3,85.1,46.4,10.297,1.9030000000000005,97.2
128.3,296.1,2715.0,36.3,1031.0,237.9,85.7,85.6,46.8,10.288,1.8930000000000007,97.8
128.6,296.1,2714.0,36.4,1031.0,238.4,85.7,86.1,46.8,10.281,1.9299999999999997,98.5
128.9,296.1,2711.0,38.4,1031.0,238.7,85.8,86.2,47.5,10.257,1.9589999999999996,98.5
129.3,296.0,2716.0,39.7,1031.0,239.0,85.5,86.6,48.0,10.292,2.0009999999999994,99.0
131.4,296.0,2715.0,40.0,1031.0,238.9,85.4,86.5,47.9,10.295,2.026,98.6
130.9,296.0,2723.0,38.7,1031.0,239.0,85.6,86.8,48.0,10.348,1.9740000000000002,98.9
129.8,296.0,2726.0,39.4,1031.0,239.3,85.7,87.1,48.3,10.343,2.0120000000000005,99.0
128.6,296.1,2725.0,38.7,1031.0,239.0,85.4,86.7,48.2,10.362,1.9960000000000004,99.0
128.1,296.1,2723.0,37.1,1031.0,238.9,85.5,86.4,48.2,10.35,1.8989999999999991,98.7
128.0,296.1,2724.0,36.5,1031.0,238.6,85.8,86.0,47.4,10.351,1.9530000000000012,98.1
128.0,296.2,2724.0,33.3,1030.0,238.8,85.4,85.7,46.8,10.362,1.8420000000000005,97.4
127.9,296.2,2727.0,32.5,1030.0,238.9,85.9,85.5,46.7,10.36,1.818999999999999,97.7
127.9,296.2,2725.0,31.0,1030.0,238.9,85.5,85.7,46.1,10.369,1.7910000000000004,97.3
127.8,296.3,2724.0,30.6,1030.0,238.9,86.0,86.3,46.3,10.378,1.83,97.6
127.8,296.3,2725.0,31.3,1033.0,238.8,85.7,85.5,46.4,10.388,1.8729999999999993,97.1
127.7,296.4,2725.0,29.8,1040.0,238.1,85.5,82.2,46.4,10.426,1.8439999999999994,96.0
127.7,296.3,2724.0,29.0,1042.0,237.9,85.8,81.2,47.0,10.431,1.7919999999999998,96.0
127.7,296.4,2724.0,29.3,1043.0,237.6,86.2,81.5,46.6,10.434,1.811,96.1
127.8,296.4,2725.0,28.9,1043.0,237.3,86.0,80.9,46.7,10.44,1.8360000000000003,95.9
127.8,296.4,2726.0,27.5,1043.0,237.6,85.9,80.6,46.4,10.433,1.8130000000000006,95.5
127.8,296.4,2724.0,27.7,1043.0,237.6,86.0,81.3,47.0,10.425,1.8040000000000003,96.1
127.8,296.4,2724.0,27.0,1044.0,238.0,85.7,80.9,46.6,10.434,1.7989999999999995,96.0
127.8,296.4,2722.0,26.2,1043.0,237.7,85.8,80.8,47.0,10.416,1.8190000000000008,95.9
127.8,296.4,2723.0,25.8,1043.0,237.3,86.0,80.5,47.1,10.403,1.8239999999999998,96.0
127.9,296.4,2721.0,25.1,1042.0,237.4,85.8,80.0,46.6,10.42,1.8160000000000007,95.9
128.0,296.3,2720.0,31.4,1042.0,237.2,85.9,80.8,46.8,10.398,1.7959999999999994,96.1
128.2,296.3,2721.0,28.8,1042.0,237.6,85.8,81.2,46.4,10.409,1.7710000000000008,95.7
128.3,296.3,2720.0,30.5,1043.0,238.0,85.8,81.8,47.1,10.411,1.8449999999999989,96.2
128.4,296.3,2719.0,31.9,1043.0,237.7,85.9,81.1,47.5,10.393,1.9000000000000004,96.6
128.5,296.3,2720.0,33.8,1043.0,237.9,85.9,81.3,48.3,10.372,1.9730000000000008,97.1
128.6,296.3,2720.0,33.8,1043.0,237.5,85.5,80.8,48.4,10.391,1.9890000000000008,96.7
128.7,296.3,2720.0,33.9,1043.0,237.3,85.8,80.6,47.9,10.386,1.9459999999999997,96.6
128.7,296.3,2719.0,34.4,1043.0,237.6,85.6,80.8,47.7,10.394,1.9100000000000001,96.9
128.6,296.3,2721.0,31.6,1043.0,237.1,85.7,80.4,47.6,10.412,1.8780000000000001,96.5
128.6,296.3,2719.0,28.3,1044.0,237.5,85.9,80.6,48.0,10.386,1.9579999999999984,96.9
128.6,296.3,2721.0,27.5,1044.0,237.7,86.1,80.6,47.6,10.384,1.8230000000000004,96.3
128.5,296.3,2720.0,27.2,1044.0,237.5,85.9,80.6,47.4,10.407,1.8420000000000005,96.1
128.5,296.4,2720.0,26.8,1043.0,237.9,85.9,80.6,47.1,10.412,1.8070000000000004,95.9
128.4,296.4,2720.0,26.9,1042.0,237.4,85.8,80.8,46.8,10.416,1.7759999999999998,95.3
128.4,296.4,2722.0,25.2,1042.0,237.3,85.9,80.5,46.6,10.408,1.770999999999999,95.4
128.3,296.4,2719.0,23.7,1043.0,237.1,86.0,80.5,46.2,10.406,1.7200000000000006,95.4
128.3,296.4,2720.0,23.2,1043.0,237.1,86.1,80.5,46.5,10.404,1.7129999999999992,95.7
128.2,296.4,2720.0,22.2,1043.0,236.9,85.9,80.3,46.2,10.411,1.7219999999999995,95.4
128.2,296.4,2720.0,21.3,1044.0,237.2,85.9,80.6,45.8,10.409,1.7460000000000004,95.4
128.1,296.4,2719.0,19.8,1045.0,236.9,86.1,79.9,46.2,10.411,1.7289999999999992,94.5
128.1,296.4,2720.0,19.1,1048.0,237.2,86.0,77.6,46.6,10.444,1.7410000000000014,94.0
128.0,296.4,2720.0,17.4,1048.0,236.9,86.1,77.8,46.9,10.445,1.748000000000001,94.8
128.0,296.4,2718.0,21.3,1049.0,236.9,86.1,78.5,47.0,10.421,1.7349999999999994,95.1
128.1,296.5,2720.0,27.1,1049.0,237.0,85.7,79.2,46.9,10.432,1.7859999999999996,95.0
128.1,296.5,2721.0,31.0,1049.0,237.3,86.0,79.6,47.0,10.426,1.8019999999999996,95.3
128.1,296.5,2719.0,34.6,1049.0,237.1,86.0,79.7,47.1,10.422,1.9060000000000006,95.6
128.1,296.5,2720.0,35.8,1049.0,236.9,86.0,79.6,47.1,10.427,1.8949999999999996,95.5
128.2,296.5,2721.0,35.8,1050.0,237.3,85.9,79.9,47.6,10.431,1.875,95.8
128.2,296.5,2721.0,36.4,1050.0,237.0,85.7,79.9,47.5,10.43,1.9220000000000006,95.7
128.2,296.5,2719.0,38.0,1049.0,237.0,85.7,79.4,47.9,10.435,1.9830000000000005,95.9
128.2,296.5,2721.0,38.1,1048.0,237.1,85.9,79.6,48.1,10.437,1.9809999999999999,96.3
128.2,296.5,2720.0,36.6,1048.0,237.7,85.6,79.4,47.8,10.443,1.9190000000000005,96.4
128.2,296.6,2719.0,35.0,1048.0,237.3,86.0,79.0,48.1,10.444,1.9720000000000013,96.3
128.2,296.6,2720.0,33.2,1048.0,237.0,86.0,79.0,47.9,10.432,1.846,96.0
128.1,296.6,2720.0,31.8,1048.0,237.0,85.6,79.0,47.7,10.451,1.9009999999999998,95.6
128.1,296.6,2719.0,31.1,1048.0,236.8,86.1,78.7,47.5,10.445,1.8689999999999998,95.6
128.1,296.6,2719.0,30.9,1048.0,237.2,85.9,78.8,47.7,10.435,1.8470000000000013,95.2
128.0,296.6,2721.0,30.4,1048.0,237.0,85.6,78.7,47.9,10.454,1.8680000000000003,95.5
128.1,296.6,2719.0,27.8,1048.0,237.3,85.8,78.8,47.5,10.46,1.7870000000000008,95.2
128.1,296.6,2719.0,26.4,1048.0,237.2,86.3,78.9,47.6,10.448,1.763,95.3
128.1,296.6,2719.0,25.7,1048.0,236.6,85.8,78.7,47.2,10.444,1.7780000000000005,95.2
128.1,296.6,2721.0,26.4,1048.0,236.8,85.8,78.7,47.3,10.455,1.7919999999999998,95.0
128.1,296.6,2719.0,26.7,1048.0,236.6,85.6,78.6,47.1,10.424,1.8049999999999997,95.4
128.1,296.6,2719.0,27.8,1048.0,236.9,85.8,78.4,47.2,10.444,1.7890000000000015,95.5
128.1,296.6,2720.0,28.3,1048.0,237.1,86.1,79.1,47.7,10.437,1.8599999999999994,95.2
128.2,296.5,2719.0,27.8,1048.0,236.7,86.0,78.6,47.8,10.449,1.8740000000000006,95.1
128.2,296.5,2720.0,27.6,1048.0,236.5,85.9,78.2,47.7,10.436,1.8610000000000007,95.5
128.2,296.5,2719.0,28.5,1048.0,236.6,86.1,78.1,47.8,10.416,1.841000000000001,95.9
128.2,296.5,2722.0,29.3,1048.0,236.5,85.9,78.5,48.0,10.419,1.8520000000000003,95.5
128.2,296.5,2720.0,31.6,1048.0,236.7,85.9,78.9,47.8,10.41,1.8819999999999997,95.6
128.2,296.5,2723.0,32.3,1048.0,236.8,86.0,79.0,47.9,10.417,1.8829999999999991,95.6
128.2,296.5,2719.0,34.1,1048.0,237.0,85.6,78.8,47.8,10.424,1.8599999999999994,95.6
128.2,296.5,2719.0,36.0,1048.0,237.0,85.7,79.7,48.2,10.435,1.904,96.2
128.2,296.5,2720.0,39.7,1048.0,237.0,85.8,80.0,48.4,10.444,1.9810000000000016,96.1
128.2,296.5,2721.0,37.6,1048.0,236.8,85.9,79.4,48.6,10.443,1.9960000000000004,96.7
128.1,296.4,2720.0,36.2,1048.0,236.9,85.8,79.4,48.6,10.435,2.030000000000001,96.6
128.1,296.4,2719.0,33.8,1048.0,237.0,85.8,78.8,48.1,10.447,1.9939999999999998,96.4
128.1,296.4,2718.0,29.9,1048.0,236.8,85.8,78.1,47.8,10.423,1.9499999999999993,95.8
128.1,296.4,2722.0,30.5,1048.0,236.7,85.9,78.2,47.6,10.448,1.8760000000000012,95.6
128.0,296.4,2719.0,29.4,1048.0,236.5,86.0,78.3,47.1,10.444,1.806000000000001,95.3
128.0,296.5,2720.0,29.4,1048.0,237.2,85.9,78.5,47.3,10.444,1.8310000000000013,95.1
128.0,296.5,2717.0,29.0,1048.0,237.0,85.8,78.0,47.6,10.449,1.8409999999999993,96.0
127.9,296.5,2719.0,28.0,1048.0,236.9,85.9,78.2,47.2,10.459,1.7989999999999995,95.4
127.9,296.5,2719.0,26.3,1047.0,236.9,85.9,78.5,47.2,10.45,1.7859999999999996,95.2
127.8,296.5,2719.0,24.4,1046.0,237.0,86.1,78.0,47.0,10.462,1.7910000000000004,95.3
127.8,296.5,2720.0,22.5,1046.0,236.6,85.9,77.6,46.5,10.444,1.798,94.5
127.7,296.5,2718.0,21.9,1046.0,236.8,86.1,78.0,47.1,10.448,1.7750000000000004,94.8
127.7,296.5,2720.0,21.7,1046.0,237.0,86.3,77.8,46.4,10.455,1.7330000000000005,94.7
127.6,296.4,2720.0,20.9,1046.0,237.2,86.3,78.0,46.3,10.46,1.7460000000000004,94.8
127.6,296.4,2719.0,21.9,1046.0,237.0,86.3,78.0,46.6,10.439,1.7750000000000004,94.7
127.7,296.3,2718.0,27.2,1046.0,236.9,86.2,78.6,46.6,10.436,1.7889999999999997,95.1
127.8,296.3,2721.0,30.6,1046.0,236.9,86.2,79.2,46.9,10.426,1.8330000000000002,95.5
127.9,296.2,2721.0,37.2,1046.0,237.0,85.9,79.5,47.7,10.409,2.0280000000000005,96.0
127.9,296.2,2721.0,40.7,1046.0,237.2,85.8,79.7,48.0,10.396,2.0870000000000015,96.5
128.0,296.1,2720.0,44.9,1046.0,237.4,85.7,80.3,49.0,10.388,2.3119999999999994,97.5
128.1,296.1,2719.0,49.7,1041.0,237.9,86.2,83.7,49.9,10.322,2.501999999999999,98.8
128.2,296.0,2723.0,47.3,1028.0,240.0,86.5,90.7,50.7,10.212,2.3899999999999997,101.8
128.2,296.0,2721.0,50.1,1026.0,240.2,89.3,93.8,52.1,9.956,2.497,102.7
128.0,295.9,2722.0,48.5,1027.0,239.9,87.6,91.9,50.9,10.099,2.5010000000000003,102.2
127.7,295.9,2723.0,47.1,1027.0,239.8,86.8,90.4,49.7,10.17,2.4610000000000003,101.2
127.5,295.8,2723.0,44.3,1027.0,239.9,85.5,89.0,48.5,10.314,2.378,100.6
127.3,295.8,2724.0,41.5,1027.0,239.6,85.6,88.7,47.5,10.297,2.221,99.9
127.1,295.8,2724.0,39.1,1027.0,239.6,85.3,88.2,47.3,10.33,2.0410000000000004,99.3
126.9,295.8,2724.0,36.4,1028.0,239.9,85.8,88.5,47.2,10.306,1.9299999999999997,99.1
126.7,295.9,2725.0,37.4,1028.0,239.8,85.6,88.4,46.8,10.349,2.08,99.0
126.6,295.9,2723.0,36.6,1028.0,239.5,85.4,88.0,46.7,10.33,2.0359999999999996,98.7
126.5,296.0,2723.0,35.2,1036.0,238.6,85.7,84.2,47.2,10.371,1.9320000000000004,97.7
126.5,296.2,2722.0,32.9,1037.0,238.4,85.6,83.2,46.9,10.394,1.8710000000000004,97.2
126.5,296.2,2723.0,31.1,1037.0,238.5,85.8,83.7,47.3,10.381,1.827,97.3
126.4,296.3,2722.0,33.7,1037.0,238.1,86.0,83.7,46.8,10.4,1.8900000000000006,97.3
126.4,296.4,2719.0,33.8,1037.0,237.9,85.8,83.1,46.3,10.387,1.9109999999999996,97.2
126.4,296.4,2719.0,33.1,1037.0,237.7,85.7,83.0,46.9,10.383,1.9099999999999984,97.1
126.3,296.4,2722.0,29.9,1037.0,237.9,85.7,82.9,47.0,10.386,1.8579999999999988,97.3
126.4,296.4,2727.0,28.4,1037.0,238.2,85.9,83.2,46.9,10.401,1.8200000000000003,97.3
126.4,296.4,2726.0,28.5,1037.0,238.4,86.0,83.4,47.0,10.389,1.7479999999999993,97.3
126.5,296.4,2723.0,31.5,1037.0,238.7,85.7,84.1,46.5,10.382,1.7940000000000005,97.1
126.6,296.4,2721.0,34.4,1037.0,238.4,85.7,85.0,46.9,10.377,1.841000000000001,97.4
126.7,296.4,2722.0,35.6,1037.0,238.6,85.6,84.7,47.4,10.373,1.843,98.1
126.8,296.4,2721.0,37.0,1037.0,238.3,85.5,84.5,47.9,10.359,1.9329999999999998,98.2
126.8,296.4,2719.0,38.8,1037.0,238.8,85.5,84.4,47.9,10.352,1.9890000000000008,98.3
126.9,296.3,2721.0,39.4,1037.0,238.4,85.6,84.5,48.2,10.356,2.0009999999999994,98.4
127.0,296.3,2721.0,40.0,1037.0,238.4,85.5,84.1,48.4,10.362,2.0169999999999995,98.5
127.0,296.3,2720.0,40.3,1037.0,238.0,85.5,84.1,48.4,10.369,2.049999999999999,98.6
127.0,296.3,2721.0,39.7,1037.0,238.0,85.6,83.8,48.5,10.366,2.0329999999999995,98.5
127.1,296.2,2720.0,36.7,1037.0,238.2,85.7,83.6,47.8,10.36,1.9399999999999995,98.0
127.1,296.2,2721.0,34.3,1037.0,237.7,85.8,83.2,47.4,10.382,1.9130000000000003,97.8
127.2,296.2,2720.0,32.8,1037.0,238.0,85.9,83.5,47.4,10.393,1.854000000000001,97.4
127.2,296.3,2721.0,31.0,1037.0,238.5,85.9,83.9,47.1,10.392,1.83,97.4
127.2,296.3,2720.0,31.0,1037.0,238.2,85.4,83.7,47.0,10.406,1.779,97.1
127.2,296.3,2720.0,30.8,1037.0,238.4,85.8,83.8,46.7,10.384,1.8000000000000007,96.6
127.2,296.3,2720.0,28.9,1037.0,238.2,85.8,83.6,46.8,10.392,1.8010000000000002,97.2
127.2,296.3,2721.0,28.3,1037.0,237.6,85.8,83.3,47.2,10.383,1.834999999999999,97.1
127.2,296.3,2720.0,29.9,1037.0,237.9,86.0,83.3,47.3,10.369,1.8200000000000003,96.9
127.1,296.3,2719.0,29.8,1037.0,238.0,85.7,83.2,46.5,10.384,1.774000000000001,97.0
127.1,296.3,2719.0,28.7,1037.0,238.1,86.1,83.3,47.0,10.386,1.7399999999999984,97.0
127.1,296.4,2721.0,26.2,1037.0,237.9,86.0,83.4,46.9,10.374,1.732000000000001,96.8
127.1,296.4,2719.0,28.3,1037.0,237.9,85.8,83.5,46.7,10.38,1.7530000000000001,96.9
127.1,296.4,2720.0,28.5,1037.0,238.2,85.6,83.3,46.8,10.38,1.75,97.2
127.2,296.4,2721.0,30.6,1037.0,238.1,85.8,83.8,46.6,10.365,1.793000000000001,96.8
127.3,296.4,2720.0,33.1,1037.0,237.8,85.9,84.2,47.4,10.355,1.838000000000001,97.2
127.3,296.4,2719.0,35.9,1037.0,238.6,85.7,84.9,47.8,10.356,1.8819999999999997,97.7
127.4,296.4,2722.0,38.4,1037.0,238.7,85.9,85.4,48.2,10.35,1.9209999999999994,98.2
127.5,296.4,2719.0,39.6,1037.0,238.6,85.7,85.0,48.5,10.345,1.9649999999999999,98.4
127.5,296.3,2721.0,41.5,1037.0,238.4,85.4,85.1,48.4,10.362,2.0359999999999996,98.5
127.6,296.3,2719.0,43.4,1037.0,238.8,85.7,85.4,49.3,10.347,2.1500000000000004,99.0
127.5,296.3,2719.0,44.3,1037.0,238.8,85.7,85.4,49.1,10.358,2.295,99.4
127.4,296.3,2719.0,44.1,1037.0,238.7,85.6,85.1,49.2,10.368,2.280000000000001,99.4
127.4,296.3,2721.0,44.5,1037.0,238.2,85.7,85.1,49.2,10.37,2.241999999999999,99.0
127.3,296.3,2720.0,40.7,1037.0,238.4,85.8,84.3,49.0,10.368,2.186,98.5
127.3,296.3,2720.0,35.4,1037.0,238.2,85.6,83.8,48.2,10.367,2.0070000000000014,98.2
127.2,296.3,2719.0,33.1,1037.0,238.1,85.4,84.0,47.9,10.389,1.8389999999999986,97.9
127.2,296.3,2720.0,30.1,1037.0,238.6,86.0,84.4,47.3,10.376,1.7690000000000001,97.7
127.1,296.4,2720.0,29.2,1037.0,238.4,85.8,83.9,47.5,10.379,1.7829999999999995,97.5
